Year,LabelCity,CityNormalized,DEI,Status,Reason,BoundaryName,BoundaryGB,MatchMethod,TNTL
2021,昭通,昭通,36.4,matched,,昭通市,156530600,unique_exact_or_prefix,24330.5528188841
2021,晋中,晋中,41.8,matched,,晋中市,156140700,unique_exact_or_prefix,57036.3861522759
2021,晋城,晋城,43.1,matched,,晋城市,156140500,unique_exact_or_prefix,32992.2748315054
2021,曲靖,曲靖,47.5,matched,,曲靖市,156530300,unique_exact_or_prefix,47999.5034094455
2021,朔州,朔州,38.9,matched,,朔州市,156140600,unique_exact_or_prefix,36076.6774471634
2021,杭州,杭州,90,matched,,杭州市,156330100,unique_exact_or_prefix,246909.065421824
2021,枣庄,枣庄,48.7,matched,,枣庄市,156370400,unique_exact_or_prefix,39022.9265246821
2021,柳州,柳州,61.2,matched,,柳州市,156450200,unique_exact_or_prefix,56018.222910077
2021,株洲,株洲,51.7,matched,,株洲市,156430200,unique_exact_or_prefix,26912.1624555293
2021,桂林,桂林,55.6,matched,,桂林市,156450300,unique_exact_or_prefix,30806.3314221303
2021,楚雄,楚雄,38.6,matched,,楚雄彝族自治州,156532300,unique_exact_or_prefix,21528.3102781974
2021,榆林,榆林,56.5,matched,,榆林市,156610800,unique_exact_or_prefix,116871.556388834
2021,武汉,武汉,74.3,matched,,武汉市,156420100,unique_exact_or_prefix,232857.83227679
2021,毕节,毕节,40.5,matched,,毕节市,156520500,unique_exact_or_prefix,26046.7118124892
2021,永州,永州,43.7,matched,,永州市,156431100,unique_exact_or_prefix,20369.2799265282
2021,汉中,汉中,43.6,matched,,汉中市,156610700,unique_exact_or_prefix,28855.1683376102
2021,汕头,汕头,58.2,matched,,汕头市,156440500,unique_exact_or_prefix,78837.4724590633
2021,江门,江门,63.4,matched,,江门市,156440700,unique_exact_or_prefix,100827.650236602
2021,池州,池州,41.1,matched,,池州市,156341700,unique_exact_or_prefix,11478.9933565271
2021,沈阳,沈阳,67.1,matched,,沈阳市,156210100,unique_exact_or_prefix,174458.410424431
2021,沧州,沧州,57.5,matched,,沧州市,156130900,unique_exact_or_prefix,92335.5276562999
2021,泉州,泉州,68.2,matched,,泉州市,156350500,unique_exact_or_prefix,175367.083734523
2021,泰安,泰安,52.2,matched,,泰安市,156370900,unique_exact_or_prefix,58734.5991292131
2021,泰州,泰州,65.4,matched,,泰州市,156321200,unique_exact_or_prefix,103494.167253102
2021,泸州,泸州,46.2,matched,,泸州市,156510500,unique_exact_or_prefix,21120.8248247165
2021,洛阳,洛阳,60.3,matched,,洛阳市,156410300,unique_exact_or_prefix,89952.9361864983
2021,济南,济南,74.5,matched,,济南市,156370100,unique_exact_or_prefix,157215.566874388
2021,济宁,济宁,57.6,matched,,济宁市,156370800,unique_exact_or_prefix,90536.1240118672
2021,海东,海东,36.5,matched,,海东市,156630200,unique_exact_or_prefix,26151.360779572
2021,海口,海口,62.8,matched,,海口市,156460100,unique_exact_or_prefix,42569.079708356
2021,海西,海西,37.8,matched,,海西蒙古族藏族自治州,156632800,unique_exact_or_prefix,26751.3044295073
2021,淄博,淄博,65.8,matched,,淄博市,156370300,unique_exact_or_prefix,79238.146029241
2021,淮北,淮北,40.3,matched,,淮北市,156340600,unique_exact_or_prefix,32258.5236034604
2021,淮南,淮南,41.7,matched,,淮南市,156340400,unique_exact_or_prefix,30954.8512721838
2021,淮安,淮安,48.9,matched,,淮安市,156320800,unique_exact_or_prefix,77411.1795567812
2021,深圳,深圳,91.2,matched,,深圳市,156440300,unique_exact_or_prefix,207423.284934376
2021,清远,清远,47,matched,,清远市,156441800,unique_exact_or_prefix,54042.2403907037
2021,温州,温州,68.6,matched,,温州市,156330300,unique_exact_or_prefix,156453.861736968
2021,渭南,渭南,40.8,matched,,渭南市,156610500,unique_exact_or_prefix,40960.703026204
2021,湖州,湖州,60.7,matched,,湖州市,156330500,unique_exact_or_prefix,94709.3398862235
2021,湘潭,湘潭,49.4,matched,,湘潭市,156430300,unique_exact_or_prefix,23172.0075021604
2021,湛江,湛江,58.6,matched,,湛江市,156440800,unique_exact_or_prefix,82481.3150210409
2021,滁州,滁州,50.7,matched,,滁州市,156341100,unique_exact_or_prefix,77026.3769013396
2021,滨州,滨州,62.3,matched,,滨州市,156371600,unique_exact_or_prefix,70100.4275888307
2021,漯河,漯河,42.4,matched,,漯河市,156411100,unique_exact_or_prefix,28886.4432547382
2021,漳州,漳州,62.9,matched,,漳州市,156350600,unique_exact_or_prefix,113507.377310642
2021,潍坊,潍坊,69.5,matched,,潍坊市,156370700,unique_exact_or_prefix,145814.38571389
2021,潮州,潮州,40.2,matched,,潮州市,156445100,unique_exact_or_prefix,41509.8246970775
2021,濮阳,濮阳,41.9,matched,,濮阳市,156410900,unique_exact_or_prefix,44736.9042564369
2021,烟台,烟台,72.9,matched,,烟台市,156370600,unique_exact_or_prefix,107936.086643823
2021,焦作,焦作,54.7,matched,,焦作市,156410800,unique_exact_or_prefix,39176.2938134165
2021,牡丹江,牡丹江,52,matched,,牡丹江市,156231000,unique_exact_or_prefix,20518.7676544858
2021,玉林,玉林,40,matched,,玉林市,156450900,unique_exact_or_prefix,31839.8511719559
2021,玉溪,玉溪,50.2,matched,,玉溪市,156530400,unique_exact_or_prefix,24569.0439456173
2021,珠海,珠海,69.4,matched,,珠海市,156440400,unique_exact_or_prefix,50361.5124055615
2021,甘南,甘南,35.1,matched,,甘南藏族自治州,156623000,unique_exact_or_prefix,5519.34936001441
2021,百色,百色,37.4,matched,,百色市,156451000,unique_exact_or_prefix,25383.014147686
2021,益阳,益阳,43.5,matched,,益阳市,156430900,unique_exact_or_prefix,12036.611710066
2021,盐城,盐城,64.7,matched,,盐城市,156320900,unique_exact_or_prefix,125931.564161061
2021,盘锦,盘锦,41,matched,,盘锦市,156211100,unique_exact_or_prefix,38816.4336147486
2021,眉山,眉山,39.4,matched,,眉山市,156511400,unique_exact_or_prefix,31630.7606597788
2021,石嘴山,石嘴山,41.6,matched,,石嘴山市,156640200,unique_exact_or_prefix,17741.1396608825
2021,石家庄,石家庄,66.4,matched,,石家庄市,156130100,unique_exact_or_prefix,114318.968974888
2021,福州,福州,73.6,matched,,福州市,156350100,unique_exact_or_prefix,141980.699546867
2021,秦皇岛,秦皇岛,55.8,matched,,秦皇岛市,156130300,unique_exact_or_prefix,44015.6016956689
2021,红河,红河,45.6,matched,,红河哈尼族彝族自治州,156532500,unique_exact_or_prefix,36029.4630479186
2021,绍兴,绍兴,65.7,matched,,绍兴市,156330600,unique_exact_or_prefix,108762.664152279
2021,绵阳,绵阳,69.2,matched,,绵阳市,156510700,unique_exact_or_prefix,44666.2048223266
2021,聊城,聊城,40.4,matched,,聊城市,156371500,unique_exact_or_prefix,59097.0109469386
2021,肇庆,肇庆,51.9,matched,,肇庆市,156441200,unique_exact_or_prefix,55541.4893989282
2021,自贡,自贡,39.6,matched,,自贡市,156510300,unique_exact_or_prefix,13927.3716168231
2021,舟山,舟山,38.1,matched,,舟山市,156330900,unique_exact_or_prefix,26737.0632616179
2021,芜湖,芜湖,63.5,matched,,芜湖市,156340200,unique_exact_or_prefix,57007.2483506782
2021,苏州,苏州,78.8,matched,,苏州市,156320500,unique_exact_or_prefix,434791.243233855
2021,茂名,茂名,52.1,matched,,茂名市,156440900,unique_exact_or_prefix,54208.2094896845
2021,荆州,荆州,45.3,matched,,荆州市,156421000,unique_exact_or_prefix,33051.2714147769
2021,荆门,荆门,47.6,matched,,荆门市,156420800,unique_exact_or_prefix,14481.0248497996
2021,莆田,莆田,50.8,matched,,莆田市,156350300,unique_exact_or_prefix,53042.6527371818
2021,菏泽,菏泽,57.4,matched,,菏泽市,156371700,unique_exact_or_prefix,83920.5610297348
2021,营口,营口,40.5,matched,,营口市,156210800,unique_exact_or_prefix,43830.5526809407
2021,蚌埠,蚌埠,50.5,matched,,蚌埠市,156340300,unique_exact_or_prefix,39819.9198284444
2021,衡水,衡水,52,matched,,衡水市,156131100,unique_exact_or_prefix,28006.8308504582
2021,衡阳,衡阳,52.9,matched,,衡阳市,156430400,unique_exact_or_prefix,20156.4038721786
2021,衢州,衢州,38.8,matched,,衢州市,156330800,unique_exact_or_prefix,34850.9240048722
2021,襄阳,襄阳,59,matched,,襄阳市,156420600,unique_exact_or_prefix,40427.8045600017
2021,西宁,西宁,61.8,matched,,西宁市,156630100,unique_exact_or_prefix,42369.4232189132
2021,西安,西安,71.8,matched,,西安市,156610100,unique_exact_or_prefix,220271.417076785
2021,许昌,许昌,54.9,matched,,许昌市,156411000,unique_exact_or_prefix,37915.3247426346
2021,贵港,贵港,37.6,matched,,贵港市,156450800,unique_exact_or_prefix,22021.7693184988
2021,贵阳,贵阳,71,matched,,贵阳市,156520100,unique_exact_or_prefix,82282.5847673996
2021,资阳,资阳,38.2,matched,,资阳市,156512000,unique_exact_or_prefix,13943.4626485208
2021,赣州,赣州,54.5,matched,,赣州市,156360700,unique_exact_or_prefix,64203.3141939196
2021,赤峰,赤峰,40.6,matched,,赤峰市,156150400,unique_exact_or_prefix,43253.8968649602
2021,达州,达州,41.7,matched,,达州市,156511700,unique_exact_or_prefix,26734.274004156
2021,运城,运城,41.4,matched,,运城市,156140800,unique_exact_or_prefix,40191.9701401823
2021,连云港,连云港,67.3,matched,,连云港市,156320700,unique_exact_or_prefix,61189.4197532514
2021,通辽,通辽,39,matched,,通辽市,156150500,unique_exact_or_prefix,28381.2071379853
2021,遂宁,遂宁,38.8,matched,,遂宁市,156510900,unique_exact_or_prefix,23651.7928737795
2021,遵义,遵义,58.1,matched,,遵义市,156520300,unique_exact_or_prefix,45234.0715664723
2021,邢台,邢台,49.7,matched,,邢台市,156130500,unique_exact_or_prefix,63217.1574165138
2021,邯郸,邯郸,59.8,matched,,邯郸市,156130400,unique_exact_or_prefix,72641.0637650322
2021,邵阳,邵阳,44.2,matched,,邵阳市,156430500,unique_exact_or_prefix,18387.3714014138
2021,郑州,郑州,75.7,matched,,郑州市,156410100,unique_exact_or_prefix,201904.733204541
2021,郴州,郴州,46.6,matched,,郴州市,156431000,unique_exact_or_prefix,15512.5870474259
2021,鄂尔多斯,鄂尔多斯,53,matched,,鄂尔多斯市,156150600,unique_exact_or_prefix,70708.7288924068
2021,鄂州,鄂州,40.9,matched,,鄂州市,156420700,unique_exact_or_prefix,18985.6164624083
2021,酒泉,酒泉,42,matched,,酒泉市,156620900,unique_exact_or_prefix,24948.3214021276
2021,重庆,重庆,79.5,matched,,重庆市,156500000,unique_exact_or_prefix,300372.931918329
2021,金华,金华,69.3,matched,,金华市,156330700,unique_exact_or_prefix,157666.448848597
2021,金昌,金昌,37.1,matched,,金昌市,156620300,unique_exact_or_prefix,10888.0137876455
2021,钦州,钦州,41.2,matched,,钦州市,156450700,unique_exact_or_prefix,20589.8575966615
2021,铜仁,铜仁,39.1,matched,,铜仁市,156520600,unique_exact_or_prefix,20228.1986516139
2021,铜陵,铜陵,61,matched,,铜陵市,156340700,unique_exact_or_prefix,16088.4879536937
2021,银川,银川,63.3,matched,,银川市,156640100,unique_exact_or_prefix,94042.0001750469
2021,镇江,镇江,67.2,matched,,镇江市,156321100,unique_exact_or_prefix,83916.5831998536
2021,长春,长春,62.7,matched,,长春市,156220100,unique_exact_or_prefix,228807.963013369
2021,长沙,长沙,72.4,matched,,长沙市,156430100,unique_exact_or_prefix,143580.112367746
2021,长治,长治,44.8,matched,,长治市,156140400,unique_exact_or_prefix,53986.5271332605
2021,阜阳,阜阳,49.8,matched,,阜阳市,156341200,unique_exact_or_prefix,85003.1177143041
2021,阳江,阳江,41.8,matched,,阳江市,156441700,unique_exact_or_prefix,33221.2605232842
2021,阿克苏,阿克苏,38.7,matched,,阿克苏地区,156652900,unique_exact_or_prefix,90388.2141928271
2021,随州,随州,40.1,matched,,随州市,156421300,unique_exact_or_prefix,8997.19135443697
2021,雅安,雅安,38,matched,,雅安市,156511800,unique_exact_or_prefix,8852.62939248132
2021,青岛,青岛,73.9,matched,,青岛市,156370200,unique_exact_or_prefix,191322.750958033
2021,鞍山,鞍山,51.2,matched,,鞍山市,156210300,unique_exact_or_prefix,46425.0677752303
2021,韶关,韶关,42.4,matched,,韶关市,156440200,unique_exact_or_prefix,35021.4722761594
2021,马鞍山,马鞍山,53.7,matched,,马鞍山市,156340500,unique_exact_or_prefix,38291.9151727906
2021,驻马店,驻马店,46.4,matched,,驻马店市,156411700,unique_exact_or_prefix,69095.7478463075
2021,鹤壁,鹤壁,42.1,matched,,鹤壁市,156410600,unique_exact_or_prefix,18969.2618448159
2021,黄冈,黄冈,44.3,matched,,黄冈市,156421100,unique_exact_or_prefix,32924.2457547763
2021,黄山,黄山,45.1,matched,,黄山市,156341000,unique_exact_or_prefix,6220.12188270653
2021,黄石,黄石,45,matched,,黄石市,156420200,unique_exact_or_prefix,21979.910363597
2021,黔东南,黔东南,37.2,matched,,黔东南苗族侗族自治州,156522600,unique_exact_or_prefix,24119.6862037336
2021,黔南,黔南,42.5,matched,,黔南布依族苗族自治州,156522700,unique_exact_or_prefix,29668.891066217
2021,黔西南州,黔西南州,39.8,matched,,黔西南布依族苗族自治州,156522300,explicit_alias,21855.3509366311
2021,齐齐哈尔,齐齐哈尔,53.6,matched,,齐齐哈尔市,156230200,unique_exact_or_prefix,35220.1098061912
2021,龙岩,龙岩,51.6,matched,,龙岩市,156350800,unique_exact_or_prefix,35616.4943107315
2022,三亚,三亚,43.3,matched,,三亚市,156460200,unique_exact_or_prefix,21937.7989537178
2022,三明,三明,53.1,matched,,三明市,156350400,unique_exact_or_prefix,25371.3351784108
2022,三门峡,三门峡,43.8,matched,,三门峡市,156411200,unique_exact_or_prefix,19530.4766142887
2022,上海,上海,92.3,matched,,上海市,156310000,unique_exact_or_prefix,518060.561191763
2022,上饶,上饶,48.8,matched,,上饶市,156361100,unique_exact_or_prefix,35715.7223860278
2022,东莞,东莞,72.9,matched,,东莞市,156441900,unique_exact_or_prefix,222769.331237361
2022,东营,东营,59.5,matched,,东营市,156370500,unique_exact_or_prefix,84286.3902395534
2022,中山,中山,65,matched,,中山市,156442000,unique_exact_or_prefix,91448.04988584
2022,临汾,临汾,40,matched,,临汾市,156141000,unique_exact_or_prefix,40405.0694685978
2022,临沂,临沂,62.2,matched,,临沂市,156371300,unique_exact_or_prefix,142844.560268145
2022,丽水,丽水,45.1,matched,,丽水市,156331100,unique_exact_or_prefix,37336.4476886469
2022,乌兰察布,乌兰察布,48.2,matched,,乌兰察布市,156150900,unique_exact_or_prefix,27231.4198014568
2022,乌鲁木齐,乌鲁木齐,67.4,matched,,乌鲁木齐市,156650100,unique_exact_or_prefix,127722.232219362
2022,乐山,乐山,40.5,matched,,乐山市,156511100,unique_exact_or_prefix,20195.2841026446
2022,九江,九江,53,matched,,九江市,156360400,unique_exact_or_prefix,45802.9192155314
2022,亳州,亳州,41.1,matched,,亳州市,156341600,unique_exact_or_prefix,32922.3533940685
2022,伊犁,伊犁,51.3,matched,,伊犁哈萨克自治州,156654000,unique_exact_or_prefix,50600.8469176045
2022,佛山,佛山,72.8,matched,,佛山市,156440600,unique_exact_or_prefix,185689.720478185
2022,保定,保定,52.6,matched,,保定市,156130600,unique_exact_or_prefix,153020.730766441
2022,信阳,信阳,53,matched,,信阳市,156411500,unique_exact_or_prefix,37047.8638713439
2022,克拉玛依,克拉玛依,45.5,matched,,克拉玛依市,156650200,unique_exact_or_prefix,45027.2798965707
2022,六安,六安,43.2,matched,,六安市,156341500,unique_exact_or_prefix,54665.8124909293
2022,六盘水,六盘水,38.8,matched,,六盘水市,156520200,unique_exact_or_prefix,16190.6247143086
2022,兰州,兰州,67.2,matched,,兰州市,156620100,unique_exact_or_prefix,63186.8845678199
2022,内江,内江,39.5,matched,,内江市,156511000,unique_exact_or_prefix,20494.62764499
2022,凉山,凉山,38.1,matched,,凉山彝族自治州,156513400,unique_exact_or_prefix,30266.316847466
2022,包头,包头,60.7,matched,,包头市,156150200,unique_exact_or_prefix,58348.2714483331
2022,北京,北京,92.5,matched,,北京市,156110000,unique_exact_or_prefix,487285.178967352
2022,北海,北海,54.5,matched,,北海市,156450500,unique_exact_or_prefix,24935.9853636298
2022,十堰,十堰,46.5,matched,,十堰市,156420300,unique_exact_or_prefix,19446.4396958585
2022,南京,南京,82.5,matched,,南京市,156320100,unique_exact_or_prefix,236311.98172572
2022,南充,南充,51.2,matched,,南充市,156511300,unique_exact_or_prefix,48502.6502399262
2022,南宁,南宁,70.5,matched,,南宁市,156450100,unique_exact_or_prefix,110184.54655556
2022,南平,南平,53.8,matched,,南平市,156350700,unique_exact_or_prefix,33854.6028184283
2022,南昌,南昌,69.9,matched,,南昌市,156360100,unique_exact_or_prefix,96286.0198374183
2022,南通,南通,73.2,matched,,南通市,156320600,unique_exact_or_prefix,168319.106125617
2022,南阳,南阳,53.7,matched,,南阳市,156411300,unique_exact_or_prefix,65448.3459810598
2022,厦门,厦门,75.5,matched,,厦门市,156350200,unique_exact_or_prefix,96728.7521397983
2022,台州,台州,65.9,matched,,台州市,156331000,unique_exact_or_prefix,113282.675736824
2022,合肥,合肥,77,matched,,合肥市,156340100,unique_exact_or_prefix,226292.155392606
2022,吉安,吉安,49.6,matched,,吉安市,156360800,unique_exact_or_prefix,22445.0461951971
2022,吉林,吉林,45,matched,,吉林市,156220200,unique_exact_or_prefix,37751.1425967277
2022,吕梁,吕梁,37.9,matched,,吕梁市,156141100,unique_exact_or_prefix,44394.1985858983
2022,周口,周口,59.2,matched,,周口市,156411600,unique_exact_or_prefix,70413.2799415392
2022,呼伦贝尔,呼伦贝尔,43.1,matched,,呼伦贝尔市,156150700,unique_exact_or_prefix,21008.9020516339
2022,呼和浩特,呼和浩特,71.7,matched,,呼和浩特市,156150100,unique_exact_or_prefix,80631.7725477396
2022,咸宁,咸宁,40.4,matched,,咸宁市,156421200,unique_exact_or_prefix,18293.0432955017
2022,咸阳,咸阳,65.3,matched,,咸阳市,156610400,unique_exact_or_prefix,92322.4930815754
2022,哈尔滨,哈尔滨,62.7,matched,,哈尔滨市,156230100,unique_exact_or_prefix,123380.038505155
2022,唐山,唐山,61,matched,,唐山市,156130200,unique_exact_or_prefix,148562.779461619
2022,商丘,商丘,51.7,matched,,商丘市,156411400,unique_exact_or_prefix,68460.4398742456
2022,喀什,喀什,38.5,matched,,喀什地区,156653100,unique_exact_or_prefix,46619.2083201647
2022,嘉兴,嘉兴,67,matched,,嘉兴市,156330400,unique_exact_or_prefix,171107.214786395
2022,大同,大同,43.1,matched,,大同市,156140200,unique_exact_or_prefix,68230.6625112954
2022,大庆,大庆,57.4,matched,,大庆市,156230600,unique_exact_or_prefix,72379.8767599873
2022,大理,大理,40.3,matched,,大理白族自治州,156532900,unique_exact_or_prefix,27876.1444855073
2022,大连,大连,65,matched,,大连市,156210200,unique_exact_or_prefix,106945.269139044
2022,天水,天水,42.2,matched,,天水市,156620500,unique_exact_or_prefix,17302.2951466023
2022,天津,天津,75.4,matched,,天津市,156120000,unique_exact_or_prefix,384847.730432587
2022,太原,太原,65.5,matched,,太原市,156140100,unique_exact_or_prefix,144981.909006023
2022,威海,威海,69.1,matched,,威海市,156371000,unique_exact_or_prefix,52108.1949424739
2022,娄底,娄底,40.7,matched,,娄底市,156431300,unique_exact_or_prefix,18701.4077087767
2022,孝感,孝感,46.6,matched,,孝感市,156420900,unique_exact_or_prefix,31013.9859019999
2022,宁德,宁德,52.7,matched,,宁德市,156350900,unique_exact_or_prefix,44805.9751538468
2022,宁波,宁波,80,matched,,宁波市,156330200,unique_exact_or_prefix,254882.19813393
2022,安庆,安庆,51.5,matched,,安庆市,156340800,unique_exact_or_prefix,41420.0345387496
2022,安康,安康,38.3,matched,,安康市,156610900,unique_exact_or_prefix,15499.1758948181
2022,安阳,安阳,47,matched,,安阳市,156410500,unique_exact_or_prefix,54529.2111788002
2022,宜宾,宜宾,52.8,matched,,宜宾市,156511500,unique_exact_or_prefix,40001.2792938611
2022,宜昌,宜昌,63.2,matched,,宜昌市,156420500,unique_exact_or_prefix,42202.8398116935
2022,宜春,宜春,46.7,matched,,宜春市,156360900,unique_exact_or_prefix,42036.8865115797
2022,宝鸡,宝鸡,52.9,matched,,宝鸡市,156610300,unique_exact_or_prefix,34095.0087774202
2022,宣城,宣城,40,matched,,宣城市,156341800,unique_exact_or_prefix,31588.2822252965
2022,宿州,宿州,46.9,matched,,宿州市,156341300,unique_exact_or_prefix,51283.8106013882
2022,宿迁,宿迁,59.7,matched,,宿迁市,156321300,unique_exact_or_prefix,70267.4900672436
2022,岳阳,岳阳,53.4,matched,,岳阳市,156430600,unique_exact_or_prefix,29884.6854593235
2022,巴音郭楞,巴音郭楞,38.2,matched,,巴音郭楞蒙古自治州,156652800,unique_exact_or_prefix,60260.032983059
2022,常州,常州,69.8,matched,,常州市,156320400,unique_exact_or_prefix,147133.548739495
2022,常德,常德,56.4,matched,,常德市,156430700,unique_exact_or_prefix,31253.3150386217
2022,平顶山,平顶山,53,matched,,平顶山市,156410400,unique_exact_or_prefix,46979.8538595887
2022,广元,广元,38.7,matched,,广元市,156510800,unique_exact_or_prefix,13233.6658713542
2022,广安,广安,39.8,matched,,广安市,156511600,unique_exact_or_prefix,20974.4062073787
2022,广州,广州,86.7,matched,,广州市,156440100,unique_exact_or_prefix,300220.128825452
2022,廊坊,廊坊,60.6,matched,,廊坊市,156131000,unique_exact_or_prefix,114707.159051351
2022,延安,延安,46.1,matched,,延安市,156610600,unique_exact_or_prefix,45864.8518854099
2022,开封,开封,59.9,matched,,开封市,156410200,unique_exact_or_prefix,50012.972291658
2022,张家口,张家口,53,matched,,张家口市,156130700,unique_exact_or_prefix,51977.0793398736
2022,徐州,徐州,64.6,matched,,徐州市,156320300,unique_exact_or_prefix,130033.043975696
2022,德州,德州,59.2,matched,,德州市,156371400,unique_exact_or_prefix,62931.1998626971
2022,德阳,德阳,54.4,matched,,德阳市,156510600,unique_exact_or_prefix,44538.7632775587
2022,怀化,怀化,40.8,matched,,怀化市,156431200,unique_exact_or_prefix,17332.9058165256
2022,惠州,惠州,66.9,matched,,惠州市,156441300,unique_exact_or_prefix,151716.48321835
2022,成都,成都,88,matched,,成都市,156510100,unique_exact_or_prefix,349280.685883038
2022,扬州,扬州,70.7,matched,,扬州市,156321000,unique_exact_or_prefix,106050.789804498
2022,承德,承德,47.7,matched,,承德市,156130800,unique_exact_or_prefix,33474.3003144227
2022,抚州,抚州,40.1,matched,,抚州市,156361000,unique_exact_or_prefix,21421.3379819131
2022,抚顺,抚顺,39,matched,,抚顺市,156210400,unique_exact_or_prefix,24482.2871772299
2022,拉萨,拉萨,54.6,matched,,拉萨市,156540100,unique_exact_or_prefix,29057.3278868367
2022,揭阳,揭阳,53.1,matched,,揭阳市,156445200,unique_exact_or_prefix,80306.6553241154
2022,攀枝花,攀枝花,41.2,matched,,攀枝花市,156510400,unique_exact_or_prefix,12942.6857117087
2022,新乡,新乡,52.3,matched,,新乡市,156410700,unique_exact_or_prefix,73354.042721609
2022,无锡,无锡,80.1,matched,,无锡市,156320200,unique_exact_or_prefix,199273.499472511
2022,日照,日照,50.9,matched,,日照市,156371100,unique_exact_or_prefix,37432.8826107563
2022,昆明,昆明,69.7,matched,,昆明市,156530100,unique_exact_or_prefix,131323.976791292
2022,昌吉,昌吉,45.4,matched,,昌吉回族自治州,156652300,unique_exact_or_prefix,66213.6769916095
2022,昭通,昭通,35.9,matched,,昭通市,156530600,unique_exact_or_prefix,25952.1771519091
2022,晋中,晋中,43.8,matched,,晋中市,156140700,unique_exact_or_prefix,61187.7914450234
2022,晋城,晋城,44.1,matched,,晋城市,156140500,unique_exact_or_prefix,35881.0542735567
2022,曲靖,曲靖,48.6,matched,,曲靖市,156530300,unique_exact_or_prefix,46867.5715977463
2022,朔州,朔州,39.4,matched,,朔州市,156140600,unique_exact_or_prefix,42000.2048583148
2022,杭州,杭州,91.9,matched,,杭州市,156330100,unique_exact_or_prefix,255457.993384906
2022,枣庄,枣庄,49,matched,,枣庄市,156370400,unique_exact_or_prefix,43185.8375395279
2022,柳州,柳州,63.3,matched,,柳州市,156450200,unique_exact_or_prefix,47789.6554454892
2022,株洲,株洲,52.1,matched,,株洲市,156430200,unique_exact_or_prefix,26304.2863363205
2022,桂林,桂林,54.8,matched,,桂林市,156450300,unique_exact_or_prefix,30985.6498239096
2022,楚雄,楚雄,37.3,matched,,楚雄彝族自治州,156532300,unique_exact_or_prefix,19737.269251527
2022,榆林,榆林,60.4,matched,,榆林市,156610800,unique_exact_or_prefix,136251.884017109
2022,武汉,武汉,77.2,matched,,武汉市,156420100,unique_exact_or_prefix,262931.066079617
2022,毕节,毕节,41.1,matched,,毕节市,156520500,unique_exact_or_prefix,24608.8205763462
2022,永州,永州,45.8,matched,,永州市,156431100,unique_exact_or_prefix,20757.3697766332
2022,汉中,汉中,46.8,matched,,汉中市,156610700,unique_exact_or_prefix,30722.51622799
2022,汕头,汕头,61.3,matched,,汕头市,156440500,unique_exact_or_prefix,81110.3774003417
2022,江门,江门,63.5,matched,,江门市,156440700,unique_exact_or_prefix,101059.072277323
2022,池州,池州,43.3,matched,,池州市,156341700,unique_exact_or_prefix,14056.404944669
2022,沈阳,沈阳,69.2,matched,,沈阳市,156210100,unique_exact_or_prefix,175219.030521995
2022,沧州,沧州,61.1,matched,,沧州市,156130900,unique_exact_or_prefix,97034.8000342939
2022,泉州,泉州,70.3,matched,,泉州市,156350500,unique_exact_or_prefix,175913.151047329
2022,泰安,泰安,51.9,matched,,泰安市,156370900,unique_exact_or_prefix,51255.2979686405
2022,泰州,泰州,65.1,matched,,泰州市,156321200,unique_exact_or_prefix,112005.867569133
2022,泸州,泸州,51.4,matched,,泸州市,156510500,unique_exact_or_prefix,24976.3391021719
2022,洛阳,洛阳,61.8,matched,,洛阳市,156410300,unique_exact_or_prefix,86531.5213145672
2022,济南,济南,76.2,matched,,济南市,156370100,unique_exact_or_prefix,168924.15829547
2022,济宁,济宁,61,matched,,济宁市,156370800,unique_exact_or_prefix,89759.4254730173
2022,海东,海东,36.7,matched,,海东市,156630200,unique_exact_or_prefix,27246.894432038
2022,海口,海口,62.4,matched,,海口市,156460100,unique_exact_or_prefix,42978.6628616123
2022,海西,海西,36.9,matched,,海西蒙古族藏族自治州,156632800,unique_exact_or_prefix,25141.8620065194
2022,淄博,淄博,67.5,matched,,淄博市,156370300,unique_exact_or_prefix,84028.7578042227
2022,淮北,淮北,39,matched,,淮北市,156340600,unique_exact_or_prefix,31784.4280905466
2022,淮南,淮南,38.5,matched,,淮南市,156340400,unique_exact_or_prefix,36533.1454931956
2022,淮安,淮安,65.7,matched,,淮安市,156320800,unique_exact_or_prefix,84861.7370711719
2022,深圳,深圳,91.6,matched,,深圳市,156440300,unique_exact_or_prefix,202840.291624358
2022,清远,清远,45.3,matched,,清远市,156441800,unique_exact_or_prefix,52624.7702514059
2022,温州,温州,71.4,matched,,温州市,156330300,unique_exact_or_prefix,157661.917705152
2022,渭南,渭南,40.7,matched,,渭南市,156610500,unique_exact_or_prefix,43092.5673252802
2022,湖州,湖州,60.9,matched,,湖州市,156330500,unique_exact_or_prefix,102873.082162673
2022,湘潭,湘潭,51.2,matched,,湘潭市,156430300,unique_exact_or_prefix,24279.2913583868
2022,湛江,湛江,59.5,matched,,湛江市,156440800,unique_exact_or_prefix,90163.0012669769
2022,滁州,滁州,53.1,matched,,滁州市,156341100,unique_exact_or_prefix,86931.6749150636
2022,滨州,滨州,60.8,matched,,滨州市,156371600,unique_exact_or_prefix,77714.7952753713
2022,漯河,漯河,43.4,matched,,漯河市,156411100,unique_exact_or_prefix,28834.5711081388
2022,漳州,漳州,61.4,matched,,漳州市,156350600,unique_exact_or_prefix,115627.606241049
